"","Datum (svensk sommartid)","Vattenföring","Kvalitet"
"7388","1930-03-24",48,"G"
"7389","1930-03-25",48,"G"
"7390","1930-03-26",48,"G"
"7391","1930-03-27",48,"G"
"7392","1930-03-28",47,"G"
"7393","1930-03-29",47,"G"
"7394","1930-03-30",48,"G"
"7395","1930-03-31",48,"G"
"7396","1930-04-01",48,"G"
"7397","1930-04-02",48,"G"
"7398","1930-04-03",50,"G"
"7399","1930-04-04",53,"G"
"7400","1930-04-05",57,"G"
"7401","1930-04-06",61,"G"
"7402","1930-04-07",64,"G"
"7403","1930-04-08",69,"G"
"7404","1930-04-09",73,"G"
"7405","1930-04-10",88,"G"
"7406","1930-04-11",100,"G"
"7407","1930-04-12",115,"G"
"7408","1930-04-13",142,"G"
"7409","1930-04-14",170,"G"
"7410","1930-04-15",210,"G"
"7411","1930-04-16",273,"G"
"7412","1930-04-17",305,"G"
"7413","1930-04-18",352,"G"
"7414","1930-04-19",338,"G"
"7415","1930-04-20",278,"G"
"7416","1930-04-21",220,"G"
"7417","1930-04-22",194,"G"
"7418","1930-04-23",189,"G"
"7419","1930-04-24",197,"G"
"7420","1930-04-25",181,"G"
"7421","1930-04-26",167,"G"
"7422","1930-04-27",197,"G"
"7423","1930-04-28",243,"G"
"7424","1930-04-29",265,"G"
"7425","1930-04-30",292,"G"
"7426","1930-05-01",307,"G"
"7427","1930-05-02",312,"G"
"7428","1930-05-03",350,"G"
"7429","1930-05-04",398,"G"
"7430","1930-05-05",396,"G"
"7431","1930-05-06",364,"G"
"7432","1930-05-07",325,"G"
"7433","1930-05-08",307,"G"
"7434","1930-05-09",309,"G"
"7435","1930-05-10",303,"G"
"7436","1930-05-11",364,"G"
"7437","1930-05-12",374,"G"
"7438","1930-05-13",364,"G"
"7439","1930-05-14",341,"G"
"7440","1930-05-15",323,"G"
"7441","1930-05-16",318,"G"
"7442","1930-05-17",320,"G"
"7443","1930-05-18",325,"G"
"7444","1930-05-19",334,"G"
"7445","1930-05-20",364,"G"
"7446","1930-05-21",425,"G"
"7447","1930-05-22",451,"G"
"7448","1930-05-23",435,"G"
"7449","1930-05-24",428,"G"
"7450","1930-05-25",471,"G"
"7451","1930-05-26",428,"G"
"7452","1930-05-27",456,"G"
"7453","1930-05-28",532,"G"
"7454","1930-05-29",508,"G"
"7455","1930-05-30",461,"G"
"7456","1930-05-31",408,"G"
"7457","1930-06-01",374,"G"
"7458","1930-06-02",327,"G"
"7459","1930-06-03",299,"G"
"7460","1930-06-04",294,"G"
"7461","1930-06-05",294,"G"
"7462","1930-06-06",271,"G"
"7463","1930-06-07",247,"G"
"7464","1930-06-08",232,"G"
"7465","1930-06-09",241,"G"
"7466","1930-06-10",323,"G"
"7467","1930-06-11",332,"G"
"7468","1930-06-12",309,"G"
"7469","1930-06-13",307,"G"
"7470","1930-06-14",276,"G"
"7471","1930-06-15",243,"G"
"7472","1930-06-16",219,"G"
"7473","1930-06-17",201,"G"
"7474","1930-06-18",187,"G"
"7475","1930-06-19",171,"G"
"7476","1930-06-20",157,"G"
"7477","1930-06-21",149,"G"
"7478","1930-06-22",142,"G"
"7479","1930-06-23",136,"G"
"7480","1930-06-24",132,"G"
"7481","1930-06-25",128,"G"
"7482","1930-06-26",125,"G"
"7483","1930-06-27",123,"G"
"7484","1930-06-28",124,"G"
"7485","1930-06-29",123,"G"
"7486","1930-06-30",125,"G"
"7487","1930-07-01",135,"G"
"7488","1930-07-02",136,"G"
"7489","1930-07-03",125,"G"
"7490","1930-07-04",116,"G"
"7491","1930-07-05",108,"G"
"7492","1930-07-06",102,"G"
"7493","1930-07-07",96,"G"
"7494","1930-07-08",97,"G"
"7495","1930-07-09",108,"G"
"7496","1930-07-10",134,"G"
"7497","1930-07-11",168,"G"
"7498","1930-07-12",245,"G"
"7499","1930-07-13",255,"G"
"7500","1930-07-14",226,"G"
"7501","1930-07-15",203,"G"
"7502","1930-07-16",184,"G"
"7503","1930-07-17",171,"G"
"7504","1930-07-18",163,"G"
"7505","1930-07-19",157,"G"
"7506","1930-07-20",155,"G"
"7507","1930-07-21",157,"G"
"7508","1930-07-22",175,"G"
"7509","1930-07-23",316,"G"
"7510","1930-07-24",334,"G"
"7511","1930-07-25",271,"G"
"7512","1930-07-26",226,"G"
"7513","1930-07-27",197,"G"
"7514","1930-07-28",181,"G"
"7515","1930-07-29",168,"G"
"7516","1930-07-30",165,"G"
"7517","1930-07-31",168,"G"
"7518","1930-08-01",168,"G"
"7519","1930-08-02",163,"G"
"7520","1930-08-03",152,"G"
"7521","1930-08-04",142,"G"
"7522","1930-08-05",134,"G"
"7523","1930-08-06",125,"G"
"7524","1930-08-07",121,"G"
"7525","1930-08-08",121,"G"
"7526","1930-08-09",125,"G"
"7527","1930-08-10",125,"G"
"7528","1930-08-11",124,"G"
"7529","1930-08-12",118,"G"
"7530","1930-08-13",110,"G"
"7531","1930-08-14",103,"G"
"7532","1930-08-15",98,"G"
"7533","1930-08-16",97,"G"
"7534","1930-08-17",97,"G"
"7535","1930-08-18",100,"G"
"7536","1930-08-19",112,"G"
"7537","1930-08-20",107,"G"
"7538","1930-08-21",102,"G"
"7539","1930-08-22",134,"G"
"7540","1930-08-23",143,"G"
"7541","1930-08-24",125,"G"
"7542","1930-08-25",116,"G"
"7543","1930-08-26",108,"G"
"7544","1930-08-27",101,"G"
"7545","1930-08-28",95,"G"
"7546","1930-08-29",88,"G"
"7547","1930-08-30",83,"G"
"7548","1930-08-31",79,"G"
"7549","1930-09-01",81,"G"
"7550","1930-09-02",88,"G"
"7551","1930-09-03",103,"G"
"7552","1930-09-04",102,"G"
"7553","1930-09-05",92,"G"
"7554","1930-09-06",86,"G"
"7555","1930-09-07",79,"G"
"7556","1930-09-08",77,"G"
"7557","1930-09-09",74,"G"
"7558","1930-09-10",75,"G"
"7559","1930-09-11",77,"G"
"7560","1930-09-12",75,"G"
"7561","1930-09-13",71,"G"
"7562","1930-09-14",69,"G"
"7563","1930-09-15",69,"G"
"7564","1930-09-16",70,"G"
"7565","1930-09-17",78,"G"
"7566","1930-09-18",86,"G"
"7567","1930-09-19",84,"G"
"7568","1930-09-20",78,"G"
"7569","1930-09-21",75,"G"
"7570","1930-09-22",83,"G"
"7571","1930-09-23",97,"G"
"7572","1930-09-24",106,"G"
"7573","1930-09-25",114,"G"
"7574","1930-09-26",159,"G"
"7575","1930-09-27",154,"G"
"7576","1930-09-28",138,"G"
"7577","1930-09-29",123,"G"
"7578","1930-09-30",105,"G"
"7579","1930-10-01",95,"G"
"7580","1930-10-02",87,"G"
"7581","1930-10-03",82,"G"
"7582","1930-10-04",78,"G"
"7583","1930-10-05",75,"G"
"7584","1930-10-06",80,"G"
"7585","1930-10-07",86,"G"
"7586","1930-10-08",97,"G"
"7587","1930-10-09",105,"G"
"7588","1930-10-10",107,"G"
"7589","1930-10-11",102,"G"
"7590","1930-10-12",97,"G"
"7591","1930-10-13",97,"G"
"7592","1930-10-14",95,"G"
"7593","1930-10-15",125,"G"
"7594","1930-10-16",146,"G"
"7595","1930-10-17",148,"G"
"7596","1930-10-18",149,"G"
"7597","1930-10-19",141,"G"
"7598","1930-10-20",135,"G"
"7599","1930-10-21",123,"G"
"7600","1930-10-22",118,"G"
"7601","1930-10-23",114,"G"
"7602","1930-10-24",119,"G"
"7603","1930-10-25",125,"G"
"7604","1930-10-26",139,"G"
"7605","1930-10-27",194,"G"
"7606","1930-10-28",217,"G"
"7607","1930-10-29",203,"G"
"7608","1930-10-30",173,"G"
"7609","1930-10-31",157,"G"
"7610","1930-11-01",149,"G"
"7611","1930-11-02",143,"G"
"7612","1930-11-03",125,"G"
"7613","1930-11-04",138,"G"
"7614","1930-11-05",179,"G"
"7615","1930-11-06",206,"G"
"7616","1930-11-07",220,"G"
"7617","1930-11-08",199,"G"
"7618","1930-11-09",192,"G"
"7619","1930-11-10",181,"G"
"7620","1930-11-11",157,"G"
"7621","1930-11-12",131,"G"
"7622","1930-11-13",127,"G"
"7623","1930-11-14",127,"G"
"7624","1930-11-15",119,"G"
"7625","1930-11-16",112,"G"
"7626","1930-11-17",87,"G"
"7627","1930-11-18",65,"G"
"7628","1930-11-19",65,"G"
"7629","1930-11-20",65,"G"
"7630","1930-11-21",66,"G"
"7631","1930-11-22",68,"G"
"7632","1930-11-23",70,"G"
"7633","1930-11-24",75,"G"
"7634","1930-11-25",80,"G"
"7635","1930-11-26",88,"G"
"7636","1930-11-27",96,"G"
"7637","1930-11-28",105,"G"
"7638","1930-11-29",111,"G"
"7639","1930-11-30",116,"G"
"7640","1930-12-01",112,"G"
"7641","1930-12-02",105,"G"
"7642","1930-12-03",101,"G"
"7643","1930-12-04",103,"G"
"7644","1930-12-05",103,"G"
"7645","1930-12-06",100,"G"
"7646","1930-12-07",100,"G"
"7647","1930-12-08",100,"G"
"7648","1930-12-09",97,"G"
"7649","1930-12-10",95,"G"
"7650","1930-12-11",92,"G"
"7651","1930-12-12",91,"G"
"7652","1930-12-13",92,"G"
"7653","1930-12-14",96,"G"
"7654","1930-12-15",96,"G"
"7655","1930-12-16",96,"G"
"7656","1930-12-17",92,"G"
"7657","1930-12-18",89,"G"
"7658","1930-12-19",83,"G"
"7659","1930-12-20",76,"G"
"7660","1930-12-21",70,"G"
"7661","1930-12-22",65,"G"
"7662","1930-12-23",61,"G"
"7663","1930-12-24",60,"G"
"7664","1930-12-25",59,"G"
"7665","1930-12-26",58,"G"
"7666","1930-12-27",57,"G"
"7667","1930-12-28",57,"G"
"7668","1930-12-29",58,"G"
"7669","1930-12-30",59,"G"
"7670","1930-12-31",66,"G"
"7671","1931-01-01",73,"G"
"7672","1931-01-02",78,"G"
"7673","1931-01-03",70,"G"
"7674","1931-01-04",67,"G"
"7675","1931-01-05",63,"G"
"7676","1931-01-06",62,"G"
"7677","1931-01-07",61,"G"
"7678","1931-01-08",60,"G"
"7679","1931-01-09",58,"G"
"7680","1931-01-10",57,"G"
"7681","1931-01-11",56,"G"
"7682","1931-01-12",55,"G"
"7683","1931-01-13",54,"G"
"7684","1931-01-14",54,"G"
"7685","1931-01-15",53,"G"
"7686","1931-01-16",52,"G"
"7687","1931-01-17",52,"G"
"7688","1931-01-18",51,"G"
"7689","1931-01-19",51,"G"
"7690","1931-01-20",50,"G"
"7691","1931-01-21",50,"G"
"7692","1931-01-22",50,"G"
"7693","1931-01-23",49,"G"
"7694","1931-01-24",49,"G"
"7695","1931-01-25",48,"G"
"7696","1931-01-26",48,"G"
"7697","1931-01-27",48,"G"
"7698","1931-01-28",47,"G"
"7699","1931-01-29",47,"G"
"7700","1931-01-30",46,"G"
"7701","1931-01-31",46,"G"
"7702","1931-02-01",46,"G"
"7703","1931-02-02",46,"G"
"7704","1931-02-03",46,"G"
"7705","1931-02-04",46,"G"
"7706","1931-02-05",46,"G"
"7707","1931-02-06",45,"G"
"7708","1931-02-07",45,"G"
"7709","1931-02-08",45,"G"
"7710","1931-02-09",45,"G"
"7711","1931-02-10",45,"G"
"7712","1931-02-11",45,"G"
"7713","1931-02-12",44,"G"
"7714","1931-02-13",44,"G"
"7715","1931-02-14",44,"G"
"7716","1931-02-15",44,"G"
"7717","1931-02-16",44,"G"
"7718","1931-02-17",43,"G"
"7719","1931-02-18",43,"G"
"7720","1931-02-19",43,"G"
"7721","1931-02-20",43,"G"
"7722","1931-02-21",43,"G"
"7723","1931-02-22",43,"G"
"7724","1931-02-23",42,"G"
"7725","1931-02-24",42,"G"
"7726","1931-02-25",42,"G"
"7727","1931-02-26",42,"G"
"7728","1931-02-27",42,"G"
"7729","1931-02-28",42,"G"
"7730","1931-03-01",42,"G"
"7731","1931-03-02",42,"G"
"7732","1931-03-03",41,"G"
"7733","1931-03-04",41,"G"
"7734","1931-03-05",41,"G"
"7735","1931-03-06",40,"G"
"7736","1931-03-07",40,"G"
"7737","1931-03-08",40,"G"
"7738","1931-03-09",40,"G"
"7739","1931-03-10",39,"G"
"7740","1931-03-11",39,"G"
"7741","1931-03-12",39,"G"
"7742","1931-03-13",38,"G"
"7743","1931-03-14",38,"G"
"7744","1931-03-15",38,"G"
"7745","1931-03-16",37,"G"
"7746","1931-03-17",37,"G"
"7747","1931-03-18",37,"G"
"7748","1931-03-19",37,"G"
"7749","1931-03-20",37,"G"
"7750","1931-03-21",36,"G"
"7751","1931-03-22",36,"G"
"7752","1931-03-23",36,"G"
"7753","1931-03-24",36,"G"
"7754","1931-03-25",36,"G"
"7755","1931-03-26",36,"G"
"7756","1931-03-27",36,"G"
"7757","1931-03-28",36,"G"
"7758","1931-03-29",35,"G"
"7759","1931-03-30",35,"G"
"7760","1931-03-31",35,"G"
"7761","1931-04-01",35,"G"
"7762","1931-04-02",35,"G"
"7763","1931-04-03",35,"G"
"7764","1931-04-04",35,"G"
"7765","1931-04-05",35,"G"
"7766","1931-04-06",35,"G"
"7767","1931-04-07",35,"G"
"7768","1931-04-08",35,"G"
"7769","1931-04-09",35,"G"
"7770","1931-04-10",35,"G"
"7771","1931-04-11",35,"G"
"7772","1931-04-12",35,"G"
"7773","1931-04-13",35,"G"
"7774","1931-04-14",35,"G"
"7775","1931-04-15",35,"G"
"7776","1931-04-16",35,"G"
"7777","1931-04-17",36,"G"
"7778","1931-04-18",36,"G"
"7779","1931-04-19",36,"G"
"7780","1931-04-20",37,"G"
"7781","1931-04-21",37,"G"
"7782","1931-04-22",38,"G"
"7783","1931-04-23",43,"G"
"7784","1931-04-24",51,"G"
"7785","1931-04-25",59,"G"
"7786","1931-04-26",67,"G"
"7787","1931-04-27",76,"G"
"7788","1931-04-28",88,"G"
"7789","1931-04-29",118,"G"
"7790","1931-04-30",157,"G"
"7791","1931-05-01",192,"G"
"7792","1931-05-02",247,"G"
"7793","1931-05-03",301,"G"
"7794","1931-05-04",372,"G"
"7795","1931-05-05",490,"G"
"7796","1931-05-06",576,"G"
"7797","1931-05-07",606,"G"
"7798","1931-05-08",669,"G"
"7799","1931-05-09",719,"G"
"7800","1931-05-10",710,"G"
"7801","1931-05-11",666,"G"
"7802","1931-05-12",623,"G"
"7803","1931-05-13",562,"G"
"7804","1931-05-14",634,"G"
"7805","1931-05-15",719,"G"
"7806","1931-05-16",775,"G"
"7807","1931-05-17",837,"G"
"7808","1931-05-18",883,"G"
"7809","1931-05-19",903,"G"
"7810","1931-05-20",998,"G"
"7811","1931-05-21",1018,"G"
"7812","1931-05-22",899,"G"
"7813","1931-05-23",725,"G"
"7814","1931-05-24",637,"G"
"7815","1931-05-25",584,"G"
"7816","1931-05-26",549,"G"
"7817","1931-05-27",500,"G"
"7818","1931-05-28",479,"G"
"7819","1931-05-29",461,"G"
"7820","1931-05-30",474,"G"
"7821","1931-05-31",458,"G"
"7822","1931-06-01",418,"G"
"7823","1931-06-02",418,"G"
"7824","1931-06-03",423,"G"
"7825","1931-06-04",428,"G"
"7826","1931-06-05",438,"G"
"7827","1931-06-06",381,"G"
"7828","1931-06-07",341,"G"
"7829","1931-06-08",301,"G"
"7830","1931-06-09",286,"G"
"7831","1931-06-10",307,"G"
"7832","1931-06-11",288,"G"
"7833","1931-06-12",257,"G"
"7834","1931-06-13",255,"G"
"7835","1931-06-14",235,"G"
"7836","1931-06-15",222,"G"
"7837","1931-06-16",204,"G"
"7838","1931-06-17",192,"G"
"7839","1931-06-18",189,"G"
"7840","1931-06-19",173,"G"
"7841","1931-06-20",173,"G"
"7842","1931-06-21",173,"G"
"7843","1931-06-22",187,"G"
"7844","1931-06-23",192,"G"
"7845","1931-06-24",165,"G"
"7846","1931-06-25",155,"G"
"7847","1931-06-26",148,"G"
"7848","1931-06-27",143,"G"
"7849","1931-06-28",141,"G"
"7850","1931-06-29",134,"G"
"7851","1931-06-30",128,"G"
"7852","1931-07-01",123,"G"
"7853","1931-07-02",118,"G"
"7854","1931-07-03",115,"G"
"7855","1931-07-04",112,"G"
"7856","1931-07-05",108,"G"
"7857","1931-07-06",107,"G"
"7858","1931-07-07",105,"G"
"7859","1931-07-08",102,"G"
"7860","1931-07-09",100,"G"
"7861","1931-07-10",100,"G"
"7862","1931-07-11",102,"G"
"7863","1931-07-12",107,"G"
"7864","1931-07-13",107,"G"
"7865","1931-07-14",102,"G"
"7866","1931-07-15",97,"G"
"7867","1931-07-16",97,"G"
"7868","1931-07-17",107,"G"
"7869","1931-07-18",199,"G"
"7870","1931-07-19",323,"G"
"7871","1931-07-20",290,"G"
"7872","1931-07-21",263,"G"
"7873","1931-07-22",253,"G"
"7874","1931-07-23",235,"G"
"7875","1931-07-24",217,"G"
"7876","1931-07-25",203,"G"
"7877","1931-07-26",191,"G"
"7878","1931-07-27",176,"G"
"7879","1931-07-28",171,"G"
"7880","1931-07-29",183,"G"
"7881","1931-07-30",204,"G"
"7882","1931-07-31",197,"G"
"7883","1931-08-01",181,"G"
"7884","1931-08-02",167,"G"
"7885","1931-08-03",159,"G"
"7886","1931-08-04",155,"G"
"7887","1931-08-05",149,"G"
"7888","1931-08-06",141,"G"
"7889","1931-08-07",131,"G"
"7890","1931-08-08",127,"G"
"7891","1931-08-09",129,"G"
"7892","1931-08-10",160,"G"
"7893","1931-08-11",192,"G"
"7894","1931-08-12",243,"G"
"7895","1931-08-13",276,"G"
"7896","1931-08-14",253,"G"
"7897","1931-08-15",224,"G"
"7898","1931-08-16",251,"G"
"7899","1931-08-17",284,"G"
"7900","1931-08-18",263,"G"
"7901","1931-08-19",232,"G"
"7902","1931-08-20",217,"G"
"7903","1931-08-21",210,"G"
"7904","1931-08-22",201,"G"
"7905","1931-08-23",192,"G"
"7906","1931-08-24",189,"G"
"7907","1931-08-25",184,"G"
"7908","1931-08-26",314,"G"
"7909","1931-08-27",301,"G"
"7910","1931-08-28",253,"G"
"7911","1931-08-29",215,"G"
"7912","1931-08-30",192,"G"
"7913","1931-08-31",178,"G"
"7914","1931-09-01",165,"G"
"7915","1931-09-02",152,"G"
"7916","1931-09-03",146,"G"
"7917","1931-09-04",151,"G"
"7918","1931-09-05",171,"G"
"7919","1931-09-06",173,"G"
"7920","1931-09-07",163,"G"
"7921","1931-09-08",148,"G"
"7922","1931-09-09",134,"G"
"7923","1931-09-10",123,"G"
"7924","1931-09-11",118,"G"
"7925","1931-09-12",115,"G"
"7926","1931-09-13",115,"G"
"7927","1931-09-14",111,"G"
"7928","1931-09-15",107,"G"
"7929","1931-09-16",105,"G"
"7930","1931-09-17",102,"G"
"7931","1931-09-18",100,"G"
"7932","1931-09-19",97,"G"
"7933","1931-09-20",96,"G"
"7934","1931-09-21",95,"G"
"7935","1931-09-22",92,"G"
"7936","1931-09-23",89,"G"
"7937","1931-09-24",88,"G"
"7938","1931-09-25",90,"G"
"7939","1931-09-26",88,"G"
"7940","1931-09-27",83,"G"
"7941","1931-09-28",83,"G"
"7942","1931-09-29",81,"G"
"7943","1931-09-30",79,"G"
"7944","1931-10-01",78,"G"
"7945","1931-10-02",77,"G"
"7946","1931-10-03",79,"G"
"7947","1931-10-04",86,"G"
"7948","1931-10-05",100,"G"
"7949","1931-10-06",97,"G"
"7950","1931-10-07",92,"G"
"7951","1931-10-08",90,"G"
"7952","1931-10-09",96,"G"
"7953","1931-10-10",131,"G"
"7954","1931-10-11",167,"G"
"7955","1931-10-12",160,"G"
"7956","1931-10-13",145,"G"
"7957","1931-10-14",138,"G"
"7958","1931-10-15",128,"G"
"7959","1931-10-16",123,"G"
"7960","1931-10-17",118,"G"
"7961","1931-10-18",112,"G"
"7962","1931-10-19",107,"G"
"7963","1931-10-20",106,"G"
"7964","1931-10-21",103,"G"
"7965","1931-10-22",98,"G"
"7966","1931-10-23",95,"G"
"7967","1931-10-24",91,"G"
"7968","1931-10-25",88,"G"
"7969","1931-10-26",79,"G"
"7970","1931-10-27",35,"G"
"7971","1931-10-28",65,"G"
"7972","1931-10-29",81,"G"
"7973","1931-10-30",96,"G"
"7974","1931-10-31",87,"G"
"7975","1931-11-01",67,"G"
"7976","1931-11-02",65,"G"
"7977","1931-11-03",71,"G"
"7978","1931-11-04",84,"G"
"7979","1931-11-05",118,"G"
"7980","1931-11-06",131,"G"
"7981","1931-11-07",143,"G"
"7982","1931-11-08",127,"G"
"7983","1931-11-09",112,"G"
"7984","1931-11-10",112,"G"
"7985","1931-11-11",116,"G"
"7986","1931-11-12",138,"G"
"7987","1931-11-13",192,"G"
"7988","1931-11-14",239,"G"
"7989","1931-11-15",276,"G"
"7990","1931-11-16",247,"G"
"7991","1931-11-17",206,"G"
"7992","1931-11-18",176,"G"
"7993","1931-11-19",154,"G"
"7994","1931-11-20",142,"G"
"7995","1931-11-21",134,"G"
"7996","1931-11-22",127,"G"
"7997","1931-11-23",120,"G"
"7998","1931-11-24",115,"G"
"7999","1931-11-25",108,"G"
"8000","1931-11-26",103,"G"
"8001","1931-11-27",101,"G"
"8002","1931-11-28",100,"G"
"8003","1931-11-29",97,"G"
"8004","1931-11-30",96,"G"
"8005","1931-12-01",94,"G"
"8006","1931-12-02",84,"G"
"8007","1931-12-03",83,"G"
"8008","1931-12-04",80,"G"
"8009","1931-12-05",88,"G"
"8010","1931-12-06",94,"G"
"8011","1931-12-07",97,"G"
"8012","1931-12-08",69,"G"
"8013","1931-12-09",48,"G"
"8014","1931-12-10",49,"G"
"8015","1931-12-11",49,"G"
"8016","1931-12-12",49,"G"
"8017","1931-12-13",48,"G"
"8018","1931-12-14",48,"G"
"8019","1931-12-15",48,"G"
"8020","1931-12-16",47,"G"
"8021","1931-12-17",47,"G"
"8022","1931-12-18",47,"G"
"8023","1931-12-19",46,"G"
"8024","1931-12-20",46,"G"
"8025","1931-12-21",46,"G"
"8026","1931-12-22",46,"G"
"8027","1931-12-23",45,"G"
"8028","1931-12-24",45,"G"
"8029","1931-12-25",45,"G"
"8030","1931-12-26",44,"G"
"8031","1931-12-27",44,"G"
"8032","1931-12-28",44,"G"
"8033","1931-12-29",44,"G"
"8034","1931-12-30",44,"G"
"8035","1931-12-31",44,"G"
"8036","1932-01-01",44,"G"
"8037","1932-01-02",44,"G"
"8038","1932-01-03",44,"G"
"8039","1932-01-04",44,"G"
"8040","1932-01-05",44,"G"
"8041","1932-01-06",44,"G"
"8042","1932-01-07",44,"G"
"8043","1932-01-08",45,"G"
"8044","1932-01-09",45,"G"
"8045","1932-01-10",46,"G"
"8046","1932-01-11",46,"G"
"8047","1932-01-12",47,"G"
"8048","1932-01-13",48,"G"
"8049","1932-01-14",49,"G"
"8050","1932-01-15",51,"G"
"8051","1932-01-16",53,"G"
"8052","1932-01-17",55,"G"
"8053","1932-01-18",58,"G"
"8054","1932-01-19",62,"G"
"8055","1932-01-20",70,"G"
"8056","1932-01-21",120,"G"
"8057","1932-01-22",210,"G"
"8058","1932-01-23",190,"G"
"8059","1932-01-24",178,"G"
"8060","1932-01-25",166,"G"
"8061","1932-01-26",154,"G"
"8062","1932-01-27",142,"G"
"8063","1932-01-28",130,"G"
"8064","1932-01-29",118,"G"
"8065","1932-01-30",106,"G"
"8066","1932-01-31",94,"G"
"8067","1932-02-01",85,"G"
"8068","1932-02-02",80,"G"
"8069","1932-02-03",73,"G"
"8070","1932-02-04",66,"G"
"8071","1932-02-05",62,"G"
"8072","1932-02-06",60,"G"
"8073","1932-02-07",58,"G"
"8074","1932-02-08",56,"G"
"8075","1932-02-09",54,"G"
"8076","1932-02-10",52,"G"
"8077","1932-02-11",51,"G"
"8078","1932-02-12",50,"G"
"8079","1932-02-13",49,"G"
"8080","1932-02-14",48,"G"
"8081","1932-02-15",46,"G"
"8082","1932-02-16",45,"G"
"8083","1932-02-17",44,"G"
"8084","1932-02-18",43,"G"
"8085","1932-02-19",42,"G"
"8086","1932-02-20",41,"G"
"8087","1932-02-21",41,"G"
"8088","1932-02-22",40,"G"
"8089","1932-02-23",40,"G"
"8090","1932-02-24",39,"G"
"8091","1932-02-25",39,"G"
"8092","1932-02-26",38,"G"
"8093","1932-02-27",38,"G"
"8094","1932-02-28",37,"G"
"8095","1932-02-29",37,"G"
"8096","1932-03-01",36,"G"
"8097","1932-03-02",36,"G"
"8098","1932-03-03",36,"G"
"8099","1932-03-04",35,"G"
"8100","1932-03-05",35,"G"
"8101","1932-03-06",34,"G"
"8102","1932-03-07",34,"G"
"8103","1932-03-08",33,"G"
"8104","1932-03-09",33,"G"
"8105","1932-03-10",32,"G"
"8106","1932-03-11",32,"G"
"8107","1932-03-12",32,"G"
"8108","1932-03-13",32,"G"
"8109","1932-03-14",32,"G"
"8110","1932-03-15",32,"G"
"8111","1932-03-16",31,"G"
"8112","1932-03-17",31,"G"
"8113","1932-03-18",31,"G"
"8114","1932-03-19",31,"G"
"8115","1932-03-20",31,"G"
"8116","1932-03-21",31,"G"
"8117","1932-03-22",31,"G"
"8118","1932-03-23",31,"G"
"8119","1932-03-24",31,"G"
"8120","1932-03-25",31,"G"
"8121","1932-03-26",31,"G"
"8122","1932-03-27",31,"G"
"8123","1932-03-28",32,"G"
"8124","1932-03-29",32,"G"
"8125","1932-03-30",34,"G"
"8126","1932-03-31",42,"G"
"8127","1932-04-01",50,"G"
"8128","1932-04-02",67,"G"
"8129","1932-04-03",65,"G"
"8130","1932-04-04",64,"G"
"8131","1932-04-05",61,"G"
"8132","1932-04-06",56,"G"
"8133","1932-04-07",53,"G"
"8134","1932-04-08",48,"G"
"8135","1932-04-09",45,"G"
"8136","1932-04-10",43,"G"
"8137","1932-04-11",45,"G"
"8138","1932-04-12",49,"G"
"8139","1932-04-13",57,"G"
"8140","1932-04-14",65,"G"
"8141","1932-04-15",68,"G"
"8142","1932-04-16",70,"G"
"8143","1932-04-17",70,"G"
"8144","1932-04-18",71,"G"
"8145","1932-04-19",70,"G"
"8146","1932-04-20",67,"G"
"8147","1932-04-21",66,"G"
"8148","1932-04-22",69,"G"
"8149","1932-04-23",75,"G"
"8150","1932-04-24",83,"G"
"8151","1932-04-25",91,"G"
"8152","1932-04-26",127,"G"
"8153","1932-04-27",154,"G"
"8154","1932-04-28",146,"G"
"8155","1932-04-29",149,"G"
"8156","1932-04-30",139,"G"
"8157","1932-05-01",141,"G"
"8158","1932-05-02",148,"G"
"8159","1932-05-03",178,"G"
"8160","1932-05-04",194,"G"
"8161","1932-05-05",194,"G"
"8162","1932-05-06",189,"G"
"8163","1932-05-07",173,"G"
"8164","1932-05-08",157,"G"
"8165","1932-05-09",149,"G"
"8166","1932-05-10",159,"G"
"8167","1932-05-11",160,"G"
"8168","1932-05-12",176,"G"
"8169","1932-05-13",191,"G"
"8170","1932-05-14",203,"G"
"8171","1932-05-15",210,"G"
"8172","1932-05-16",215,"G"
"8173","1932-05-17",228,"G"
"8174","1932-05-18",301,"G"
"8175","1932-05-19",376,"G"
"8176","1932-05-20",410,"G"
"8177","1932-05-21",428,"G"
"8178","1932-05-22",451,"G"
"8179","1932-05-23",464,"G"
"8180","1932-05-24",479,"G"
"8181","1932-05-25",469,"G"
"8182","1932-05-26",438,"G"
"8183","1932-05-27",423,"G"
"8184","1932-05-28",388,"G"
"8185","1932-05-29",396,"G"
"8186","1932-05-30",348,"G"
"8187","1932-05-31",343,"G"
"8188","1932-06-01",360,"G"
"8189","1932-06-02",332,"G"
"8190","1932-06-03",327,"G"
"8191","1932-06-04",345,"G"
"8192","1932-06-05",327,"G"
"8193","1932-06-06",301,"G"
"8194","1932-06-07",257,"G"
"8195","1932-06-08",239,"G"
"8196","1932-06-09",215,"G"
"8197","1932-06-10",204,"G"
"8198","1932-06-11",196,"G"
"8199","1932-06-12",186,"G"
"8200","1932-06-13",189,"G"
